"","styles.id","styles.name","styles.trim","styles.make.id","styles.make.name","styles.make.niceName","styles.model.id","styles.model.name","styles.model.niceName","styles.year.id","styles.year.year","styles.submodel.body","styles.submodel.tuner","styles.submodel.modelName","styles.submodel.niceName","styles.submodel.fuel","stylesCount","cars.make","cars.model","cars.year","cars.api"
"45",200431834,"PreRunner 4dr Double Cab 5.0 ft. SB (2.7L 4cyl 4A)","PreRunner",200003381,"Toyota","toyota","Toyota_Tacoma","Tacoma","tacoma",200431825,2013,"Double Cab",NA,"Tacoma Double Cab","double-cab",NA,20,"toyota","tacoma","2013","https://api.edmunds.com/api/vehicle/v2/toyota/tacoma/2013/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez"
"46",200431832,"PreRunner 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 4A)","PreRunner",200003381,"Toyota","toyota","Toyota_Tacoma","Tacoma","tacoma",200431825,2013,"Access Cab",NA,"Tacoma Access Cab","access-cab",NA,20,"toyota","tacoma","2013","https://api.edmunds.com/api/vehicle/v2/toyota/tacoma/2013/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez"
"47",200431844,"4dr Access Cab 4WD 6.1 ft. SB (2.7L 4cyl 4A)","Base",200003381,"Toyota","toyota","Toyota_Tacoma","Tacoma","tacoma",200431825,2013,"Access Cab",NA,"Tacoma Access Cab","access-cab",NA,20,"toyota","tacoma","2013","https://api.edmunds.com/api/vehicle/v2/toyota/tacoma/2013/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez"
"48",101356411,"passion coupe 2dr Hatchback (1.0L 3cyl 5AM)","passion coupe",200038885,"smart","smart","smart_fortwo","fortwo","fortwo",100532009,2012,"Hatchback",NA,"fortwo Hatchback","hatchback",NA,3,"smart","fortwo","2012","https://api.edmunds.com/api/vehicle/v2/smart/fortwo/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez"
"49",101419589,"passion cabriolet 2dr Convertible (1.0L 3cyl 5AM)","passion cabriolet",200038885,"smart","smart","smart_fortwo","fortwo","fortwo",100532009,2012,"Convertible",NA,"fortwo Convertible","convertible",NA,3,"smart","fortwo","2012","https://api.edmunds.com/api/vehicle/v2/smart/fortwo/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez"
"50",101356410,"pure coupe 2dr Hatchback (1.0L 3cyl 5AM)","pure coupe",200038885,"smart","smart","smart_fortwo","fortwo","fortwo",100532009,2012,"Hatchback",NA,"fortwo Hatchback","hatchback",NA,3,"smart","fortwo","2012","https://api.edmunds.com/api/vehicle/v2/smart/fortwo/2012/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez"
"51",200484357,"TDI 4dr Sedan (2.0L 4cyl Turbodiesel 6AM)","TDI",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",200484093,2014,"Sedan",NA,"Jetta Diesel","diesel","Diesel",25,"volkswagen","jetta","2014","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez"
"52",200484358,"TDI 4dr Sedan w/Premium, Navigation (2.0L 4cyl Turbodiesel 6M)","TDI",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",200484093,2014,"Sedan",NA,"Jetta Diesel","diesel","Diesel",25,"volkswagen","jetta","2014","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez"
"53",200484359,"TDI 4dr Sedan w/Premium, Navigation (2.0L 4cyl Turbodiesel 6AM)","TDI",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",200484093,2014,"Sedan",NA,"Jetta Diesel","diesel","Diesel",25,"volkswagen","jetta","2014","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez"
"54",200484360,"TDI 4dr Sedan w/Premium (2.0L 4cyl Turbodiesel 6M)","TDI",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",200484093,2014,"Sedan",NA,"Jetta Diesel","diesel","Diesel",25,"volkswagen","jetta","2014","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez"
"55",200484355,"TDI 4dr Sedan w/Premium (2.0L 4cyl Turbodiesel 6AM)","TDI",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",200484093,2014,"Sedan",NA,"Jetta Diesel","diesel","Diesel",25,"volkswagen","jetta","2014","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez"
"56",200484356,"TDI 4dr Sedan (2.0L 4cyl Turbodiesel 6M)","TDI",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",200484093,2014,"Sedan",NA,"Jetta Diesel","diesel","Diesel",25,"volkswagen","jetta","2014","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez"
"57",200484367,"SE 4dr Sedan w/Connectivity (1.8L 4cyl Turbo 6A)","SE",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",200484093,2014,"Sedan",NA,"Jetta Sedan","sedan",NA,25,"volkswagen","jetta","2014","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez"
"58",200484368,"SE PZEV 4dr Sedan w/Connectivity (1.8L 4cyl Turbo 6A)","SE PZEV",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",200484093,2014,"Sedan",NA,"Jetta Sedan","sedan",NA,25,"volkswagen","jetta","2014","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez"
"59",200484361,"SE PZEV 4dr Sedan (1.8L 4cyl Turbo 5M)","SE PZEV",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",200484093,2014,"Sedan",NA,"Jetta Sedan","sedan",NA,25,"volkswagen","jetta","2014","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez"
"60",200484362,"SE PZEV 4dr Sedan (1.8L 4cyl Turbo 6A)","SE PZEV",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",200484093,2014,"Sedan",NA,"Jetta Sedan","sedan",NA,25,"volkswagen","jetta","2014","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez"
"61",200484363,"SE 4dr Sedan (1.8L 4cyl Turbo 5M)","SE",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",200484093,2014,"Sedan",NA,"Jetta Sedan","sedan",NA,25,"volkswagen","jetta","2014","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez"
"62",200484364,"SE 4dr Sedan (1.8L 4cyl Turbo 6A)","SE",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",200484093,2014,"Sedan",NA,"Jetta Sedan","sedan",NA,25,"volkswagen","jetta","2014","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez"
"63",200484374,"SE 4dr Sedan w/Connectivity, Sunroof (1.8L 4cyl Turbo 6A)","SE",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",200484093,2014,"Sedan",NA,"Jetta Sedan","sedan",NA,25,"volkswagen","jetta","2014","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez"
"64",200484373,"SE PZEV 4dr Sedan w/Connectivity, Sunroof (1.8L 4cyl Turbo 6A)","SE PZEV",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",200484093,2014,"Sedan",NA,"Jetta Sedan","sedan",NA,25,"volkswagen","jetta","2014","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez"
"65",200484376,"SEL 4dr Sedan (1.8L 4cyl Turbo 6A)","SEL",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",200484093,2014,"Sedan",NA,"Jetta Sedan","sedan",NA,25,"volkswagen","jetta","2014","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez"
"66",200484375,"SEL PZEV 4dr Sedan (1.8L 4cyl Turbo 6A)","SEL PZEV",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",200484093,2014,"Sedan",NA,"Jetta Sedan","sedan",NA,25,"volkswagen","jetta","2014","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez"
"67",200484370,"SE PZEV 4dr Sedan w/Connectivity (1.8L 4cyl Turbo 5M)","SE PZEV",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",200484093,2014,"Sedan",NA,"Jetta Sedan","sedan",NA,25,"volkswagen","jetta","2014","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez"
"68",200484369,"SE 4dr Sedan w/Connectivity (1.8L 4cyl Turbo 5M)","SE",200000238,"Volkswagen","volkswagen","Volkswagen_Jetta","Jetta","jetta",200484093,2014,"Sedan",NA,"Jetta Sedan","sedan",NA,25,"volkswagen","jetta","2014","https://api.edmunds.com/api/vehicle/v2/volkswagen/jetta/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez"
