"","cars.price_daily","cars.car_photo","cars.price_weekly","cars.make","cars.dedicated_parking","cars.price_hourly","cars.longitude","cars.car_name","cars.year","cars.latitude","cars.timezone","cars.carkit_enabled","cars.car_id","cars.model","cars.distance"
"20","90.00","https://www.getaround.com/images_server/blob/AMIfv94aV1T18ik8mH_7rDkaFqOePA1VlddFWFA-SOzeHZ0I9CuVY7qb1jql5KCsWPKglmWAxwaF8VGbRLquYM0KKwtBWsN59UNVlt5fnMV5NJkA5mNWJdtTHPtBNjmS1AdcQmyqnqnrZyxGcwLbs_EAxKAbMq0mNQ","0.00","toyota",TRUE,"9.00",-122.4410473,"FortFunstonC","2013",37.7746175,"America/Los_Angeles",TRUE,"100006246601186","prius",0.253592797763988
"21","80.00","https://www.getaround.com/images_server/blob/AMIfv95LKnOxFFaFCVjmUmdkcHHRDV1QPN52_I8xl-dcjy4r2XPUj5nLZIB-yFkWdxFDhTv31TcNQkp4spkVBG8kXSyszvD-5aGf-OWjxNc04bDXNjWciCMhWseeOz50O4k4pxkEK1svIlWvaJ4NwvERGfavFnNexA","0.00","scion",TRUE,"8.00",-122.4410473,"CloverdaleC","2016",37.7746175,"America/Los_Angeles",TRUE,"100006237121187","ia",0.253592797763988
"22","80.00","https://www.getaround.com/images_server/blob/AMIfv94nvtOIh0lSC68DNiM7BfL6XsTpaG2wJ4nHlcXCj2WngWc3GkzEQMEb_A8Lca7CG5AxWhwuxYjZdesgVikvvg54VPd9ssem_HQXFV1Quh-dJ1NWDlaVEWRcDSA6fb1bBJf4SXLOrHoIWdQds7eW5Ydlb0tFmw","480.00","honda",FALSE,"8.00",-122.44517,"sportyfitmobile","2010",37.768102,"America/Los_Angeles",TRUE,"100006158841185","fit",0.259501721430098
"23","50.00","https://www.getaround.com/images_server/blob/AMIfv97Opg9gyBsmAY5aEEMLCvmQQfZDTDffdXWvEp3EZGWIgeDRHDupcrnXZK05rewCpttUlaXJHfR_4uZoRGsCt-vBJxK8GdCMz3xuSF9hLDI7SqwKBDXulB6n8p8Y1g_DcZdn3A6rcL0xQH_Z3GzldHAytKAhMQ","300.00","smart",FALSE,"5.00",-122.4489964,"Socrates","2013",37.7716946,"America/Los_Angeles",TRUE,"100005882051185","fortwo",0.27881281971719
"24","80.00","https://www.getaround.com/images_server/blob/AMIfv96j1tJlJZqRWZeE6-E4sJ1JAZsHB3UyEUlX8Za5CMUEmlvsiAYKWmBOkLTXfRoePYb00XT8PPryB1nnDXQLZ3xYMiLtLM638PmmIO2rZHZGSRelev2ugi8WyLQ4OxFaEZLKC23okIyk6achFNSudZwbKRbfPg","0.00","kia",FALSE,"8.00",-122.4479201,"SFgold","2006",37.7746781,"America/Los_Angeles",TRUE,"100004710831185","spectra",0.30040157353543
"25","95.00","https://www.getaround.com/images_server/blob/AMIfv974Zy-ckfDFj3hf1a7FWJIAiwH-fdpQ-FVI1S2vpxxQ_al7SXnIpz4-3E1Zz0T02wjGdUw-6AbEmyUDYtRB11pQ5Kh6M_U18jCAh0fH_YCodhozS8BLqmXQeQr2vCWWkJT2OREJgo7M_4rOWzvBm7XhSQBsIQ","570.00","hyundai",FALSE,"9.50",-122.4384524,"bobot","2013",37.7710784,"America/Los_Angeles",TRUE,"100004056011191","elantra",0.300494026990874
"26","70.00","https://www.getaround.com/images_server/blob/AMIfv960yrJfH8srNI4Xd_Lpl79lZajZorVEzUfxkTcrqiXGhSCUD0hx6n0zcEs379UU_455nhRxhgDEBnoic5pkyqgjv9CKuByZij0zP0pgngBcOdicoX9VxwY7p6PzgsIRb6SqVWJJu5kz_eMTlyzkeFGsO2Qq4g","420.00","honda",FALSE,"7.00",-122.4444215,"Flatiron","2008",37.7671096,"America/Los_Angeles",TRUE,"100004802001185","civic",0.319840352771628
"27","80.00","https://www.getaround.com/images_server/blob/AMIfv94NpPBTuSm5kErzBWl5UaEmFiJIbsrI00s9fyYe62g1YwdCS2ty4C2WqA1WRMpLHu0dMKbXSTjQCGI3_op934PnoFF8S68HVz2GbDbUZFwZ6ghaSzo_-PR8BSNWco97TGYbUM-WSivKPSotGDLa9etZuL539A","0.00","toyota",FALSE,"8.00",-122.4439272,"carmen","2012",37.7763498,"America/Los_Angeles",TRUE,"100003980966185","corolla",0.320087552753392
"28","60.00","https://www.getaround.com/images_server/blob/AMIfv94xicgwVHquijaVmK7UMEAypEtz2YoUhQ0VUVhD-2Pcup2AOhTgBueZE5NtX23NSJCNe3fSxt9DjLVN9cv9lYoJkuYuBn3a4_00qsnfhXMS795HuV_3Klf29ZnVykpsaWrAMWuGn_MNJJ1cVw7jy1dCyjqH_w","360.00","smart",FALSE,"6.00",-122.4491552,"smartcarlance","2015",37.7739515,"America/Los_Angeles",TRUE,"100004610211185","fortwo",0.326284408133455
"29","140.00","https://www.getaround.com/images_server/blob/AMIfv94P2SUGFbWgYMOL-7ibRFyK5MocyRjFKHH6s9vhDHkkZfaUtdUqnTsklUs--O0iqqhWXn4fUGKZGKNa5wtOw3dT_lopI51ihw-pJxmsO5mNzlV9QhGxkERUnayEBHSpHM15vEzc3pYhM6tpruEeuwy1zK5_9Q","840.00","toyota",FALSE,"14.00",-122.448631,"HeyCharlie","2013",37.768623,"America/Los_Angeles",TRUE,"100006198361185","tacoma",0.335817964109927
"30","85.00","https://www.getaround.com/images_server/blob/AMIfv94SxV81LFgI4WW4hCEJ4_f0ancVvsauYyAUOtBelPzfqKJzqn51kSl-UQxniFNkR9xtDj7fW7gerfPB29RIz8KUTF_bDw4KXN4JZOgMrAeo_1Dqrh3jrbA7GytTsUz_y6E1CQEl5E9LRC2l8JB1QUAr26lYmA","510.00","toyota",FALSE,"8.50",-122.43991,"99Dalmatians","2014",37.775443,"America/Los_Angeles",TRUE,"100004936791187","prius",0.337049948039196
"31","85.00","https://www.getaround.com/images_server/blob/AMIfv963uEW81xA180VRX1i3UreKUrQcfG_mKCCVhZoCsQJ8Mxmm1_GAKCfFlwFgN8-f9g2C3wbcLddFw582Md5tdXR-Kz5PoPzYPJVCAAexvzykCWQDaycIxG2O0H_bJj8Z-QG6XHABKlkfATiG4h4UgHCMjkdDtg","510.00","scion",FALSE,"8.50",-122.4402171,"Dante","2006",37.7756658,"America/Los_Angeles",TRUE,"100005111561185","xa",0.338744524937588
"32","100.00","https://www.getaround.com/images_server/blob/AMIfv94iNMzUALLrtjIZhzE-6u8UqycNOs4ybqawgG8rjfXtC3Ges75GhmP1267ZaBzdZTp-dbBoFCgVTrDI-Y9UTKElde0oadzwWPZnAjW2olkyKCtEv5d-pbL5q6Pv2lw6kBmvGT3e07UM5Ab2p0UeKl1rEmnFgQ","600.00","mini",FALSE,"10.00",-122.4373535,"elainestritch","2016",37.7716817,"America/Los_Angeles",TRUE,"100006110721185","cooper-countryman",0.357261275200125
"33","90.00","https://www.getaround.com/images_server/blob/AMIfv96xyCgWNPXjkmU2tk1tDoKkVaKdbNHcPd6zNyLAD55v9aYnQdrQovX1czPWPOLzrKlkqb7Ig8_NZhYdPtldhcw0n5Y_8eE_O-UZUVbjUmQNj4C6bW2U0gVDUpY4zoahcX7OzWxRxcXnfjhOpYgjsjk3svgVXg","0.00","toyota",TRUE,"9.00",-122.449086,"StowLakeC","2014",37.768532,"America/Los_Angeles",TRUE,"100006249511185","prius",0.359153275725595
"34","90.00","https://www.getaround.com/images_server/blob/AMIfv947WxEIkwezKKvI28igl9eEdYxFUxJ-1VWzmqvoxezi0kno-hX6hYR05B3l2d1x69VSjSEjDsU5KUoNBJ6ohgNEe45cATktGm52R26bE2ep4K2kQ3Ttnmn7kxH7FtaEcDWo_UTDqpGOT3FgM51IVQKyHyhETg","0.00","toyota",TRUE,"9.00",-122.4492111,"ElCaminoC","2015",37.76865,"America/Los_Angeles",TRUE,"100006247341185","prius",0.359708347163641
"35","80.00","https://www.getaround.com/images_server/blob/AMIfv94YJbsZpsawIlIIO8M8pCTjxdajhxHiSLhmOIbOu0llL-v7gbGIVdybjmmeO5kxHNU-WcBAoGtxjtQl0sSx5hGQpYRSZmlkouNPbnjHG5Z2PkDAn1AGEsD6QSBDOvU4F3xH_i1B1_Ku2JWGxXQ1KVxlxmv6MA","480.00","volkswagen",FALSE,"8.00",-122.4407329,"maryrosevw","2011",37.7764503,"America/Los_Angeles",TRUE,"100005230011186","jetta",0.369793890794105
"36","65.00","https://www.getaround.com/images_server/blob/AMIfv964N-syIvgsBjwRqkqt3LrgFc5k_CIv6e704mH7OBP32Xk7IPKZtrd-NGH4gwg__e5kxshXNtxQ0hIPzaooHxhGgd5uvSvv0vRHD6u4koOFcabCk7jXYYmOdoqfFNOkXjN_sbML4bQKR8oSleI_nH2C0T1NJQ","0.00","smart",FALSE,"6.50",-122.43868,"babyblueSmartForTwo","2013",37.775167,"America/Los_Angeles",TRUE,"100005880871185","fortwo",0.371351868148122
"37","80.00","https://www.getaround.com/images_server/blob/AMIfv97XQ29nCYcLGshl7olbj--vt9h-Xg-8z4pqtflw5xKGO4KsNVO6pVDDhcIz1HhL9JQCe9ykm-tg-qPVJSd_shwyezpkyhmfCMicUCOQ1H3Kf_zEvwaT6wd3CIABNZKwNVZrxrENTyKVPpsb3MVWYoYFZpefMQ","480.00","honda",TRUE,"8.00",-122.4459106,"fitwitit","2015",37.7664803,"America/Los_Angeles",TRUE,"100005870351185","fit",0.378436832528743
"38","90.00","https://www.getaround.com/images_server/blob/AMIfv96M-fXlla3vkjRXsqDtP-vENBkV3XZQNMda4KmD8m-ZgA3AiCwQ_4fPStTqAA5qT3Pf_mC1_Cx13fvF_uQis8zOlEOMEMXI-e2iXvItA1hkotGDLNacj0HUUgjLPmZeVtohflI8EXg9_EpvWTn1LSKjv22arw","0.00","toyota",FALSE,"9.00",-122.4508084,"HybridSnowLeopard","2005",37.7724569,"America/Los_Angeles",TRUE,"100004657721187","prius",0.381228046196609
"39","85.00","https://www.getaround.com/images_server/blob/AMIfv96eSmtEg_CERvGCHQPqtLbHAKRx_X2ZWhJ2Dyq1a-9QcmpQr6rSGZiJWPy9kkmUeUYKbQ8pgCXx7DxHYd1GWsoLWn9Ajo-MH9xxwYkeqVoZFTpI16RmqBOcLfs-z5kVnFbY1NDbLIkhqEEEVU9MUipkVRa8aQ","510.00","mini",TRUE,"8.50",-122.436867,"DavidCameron","2011",37.771435,"America/Los_Angeles",TRUE,"100005889271185","cooper",0.384330484902293
"40","50.00","https://www.getaround.com/images_server/blob/AMIfv95Vam2QlJcPgAI0DZpLlNZgUUlX1QpvNbgjoBYKdN_s0kRkkQNyAVM50gQVbhpe140LUOntqA00BJnMoQ_o5Uhv7dxA3pevzVekau0qlQfAmKLSOmhm-JFxoKVM8m-TdAGGNutkfqvbYHI_9_y3f2mLU58XcA","300.00","toyota",FALSE,"5.00",-122.4425195,"vitus","2015",37.7772539,"America/Los_Angeles",TRUE,"100005931781191","prius-c",0.389854485135187
"41","190.00","https://www.getaround.com/images_server/blob/AMIfv96sNRns0tuZLmhOjMgqYGjefmsoZ43JXbJdw7FjPvxXVtZJ5I2hilYU8YfnQWuDWDEL0Q0l_AN1ZEXCQ3Bv0_Z3ytjK-oVeSoC5Z6CgnKreQeBY22T1xz_g46AnjFa571us8PjDAcivPXDB2Wz6uIWjL2A5vA","1140.00","bmw",TRUE,"19.00",-122.4509788,"GAEL","2007",37.7726102,"America/Los_Angeles",TRUE,"100004457131185","3-series",0.391980424970365
"42","50.00","https://www.getaround.com/images_server/blob/AMIfv95IUD5gmKsA49TWvaQ-YtDnVuvPWGGOZZ2EgUxG1QUeDu9ZKmqEbd6QYEu1mXeuVcNvKI7_1rqCI-X5gLZMxWu-Yv6UYFCxp1EFEZS1w4lgjU8wE91NY8PN8WPPoU05lTu2CKEO01O1lRrRxo6I4crPErJlrg","300.00","smart",FALSE,"5.00",-122.4483272,"Brynhildrsmartypants","2013",37.7671844,"America/Los_Angeles",TRUE,"100005766731185","fortwo",0.39608757341526
"43","70.00","https://www.getaround.com/images_server/blob/AMIfv94JWcUD4awfnj4jgEvuNNLgVALmewxh-uK3I3ycoHZ3oSVYa-AMoSZRw7y6pHsKj8TZRgxJxSFMxqDu7u4eYWrlJxK8cyO205kkvbrfbq5zeKZoZkStdnLDq5ClF2-IEZZSAUVk33eLM9ZbAY1tttY10dEgcA","420.00","toyota",FALSE,"7.00",-122.4483272,"PeterThePrius","2013",37.7671844,"America/Los_Angeles",TRUE,"100005784111186","prius",0.39608757341526
"44","85.00","https://www.getaround.com/images_server/blob/AMIfv9466oGFLr_J0lvpU-FKyagNDU00CSFPHHDlx-4Fud8B0E-qX_g_HN2lI5RiwyHmrWNNGfqTpalqjlGvjzbZG9mAlZSv6DQULpY4uXkfzjoNosPIwfU3ieLNDsGYIGSjGVRlUf4jgFnAqFNG6EyEra9aClg6Uw","510.00","subaru",FALSE,"8.50",-122.445424,"2016SubaruForesterJ","2016",37.7661058,"America/Los_Angeles",TRUE,"100006112031185","forester",0.396825787506549
"45","55.00","https://www.getaround.com/images_server/blob/AMIfv978-9rjA4yHKetCQmf9Ffkn6RCgidQQJGyN6_Xkpy41E0vgvycn6aJwY6iwjzDlZ6y3RcrQ8clBH09cFUJ-W-YN7dDLhO4g_5GSHIUdg1LrmLgUA18bvF1YZTANwq3rXrLmvs3fezWmorGwVf4fj30F1Ur97A","330.00","smart",FALSE,"5.50",-122.445849,"smartcarter","2009",37.766163,"America/Los_Angeles",TRUE,"100004735261185","fortwo",0.39855098208262
"46","65.00","https://www.getaround.com/images_server/blob/AMIfv97HwmUBmVLf-K7vP8sNVXTF7GrbdXCipUmoqHcSNDV_rN06TJOl552HAHwLCvQc63UJIpskW4sRWPpo7T5mT4aEd-J7TuC3cetlzBR1LC0zngiUZXnj703bVAMNc1pNzkc8B3IqnSk-wtiZ7Nd5Csaoo6OywA","390.00","ford",FALSE,"6.50",-122.445849,"fiestadj9","2012",37.766163,"America/Los_Angeles",TRUE,"100005464691185","fiesta",0.39855098208262
"47","90.00","https://www.getaround.com/images_server/blob/AMIfv97UNvZP-8YozG50ySJPlPMUoIKDO6o4oDoNzpuIUjp8O_KuCAT4rhuK5SQXiiSvGjkcBrV1JCNOhsXKviZhNxWdjipYM-W_gbO4AHsFWjmZAqJLtK9ATmMMOclPzh3ubgh9FbCmyYxoVzXaXNej3M2tfGZYcw","540.00","honda",FALSE,"9.00",-122.43986,"PEINAO","2014",37.766657,"America/Los_Angeles",TRUE,"100006306331185","civic",0.413417991288895
"48","90.00","https://www.getaround.com/images_server/blob/AMIfv95uU7zYkAbA02p9VVdn1EN9CLzyJEPZieMlYWs_4ujJod0bNVBXZodzPJ23FDtd38aUCRXSAiU6Sc-QLJLFb_ZK9Kg29khw-kq8_Ub8kYscUNcJqKnQ1SXnU4ABk0s8KIzDIHODLW9kLLALaVHXCfVWzuSY8Q","540.00","bmw",FALSE,"9.00",-122.4363169,"2008bmw128i","2008",37.7713635,"America/Los_Angeles",TRUE,"100006109371185","1-series",0.414609913339974
"49","90.00","https://www.getaround.com/images_server/blob/AMIfv97m2TQvOCkVPtzmIvZ1h8VsUlOrTyeKxfiXH2EjcKOJTMT0or7cJUH2cd7TVS8VEY34j95IzDVrSWZEIhAjm_eMjXs2awBy-V-zQxq1KCwEzmekagjpO0Ksey_Ac93iILf-AmePowEN2wTDXwK2aU9E2GlWfg","0.00","bmw",FALSE,"9.00",-122.440787,"AJSC","2003",37.7772,"America/Los_Angeles",TRUE,"100005906021185","3-series",0.415101697751109
"50","200.00","https://www.getaround.com/images_server/blob/AMIfv95F-gKeQ2oD8SNA3ao1yUMhDb5MpldpT3kz36LWbe4paRb0_-6BC17-i4TuG3WqnHUGshRcUNXjz3CKxjZrblMxDo8sAKMe2HBF6rVLBIIehBYP5wsXPE2eNWw_zIWc-TG2L20BVw8Ehgrto8hRAhc2xEXOjQ","1200.00","bmw",TRUE,"20.00",-122.450184,"efleet-bmw550i","2013",37.7683419,"America/Los_Angeles",TRUE,"100004764351185","5-series",0.415434926275704
"51","80.00","https://www.getaround.com/images_server/blob/AMIfv96xy9RT85SHg7YdRZgzmKW-gzuM756Eb8V4eVTnXpedXYFC2-uRfGRW6xka2ckYKk-nogO1pO4-hL23C7t3xzI9-JS0ULCKesnOB86C4HXOF3HG9uN2I8fP5ij6-Pko59or0Vq98vA7h1ShFDTfRogNnj62mw","480.00","toyota",FALSE,"8.00",-122.4451483,"blueprius1","2008",37.7655054,"America/Los_Angeles",TRUE,"100005010331186","prius",0.43484762702389
"52","85.00","https://www.getaround.com/images_server/blob/AMIfv94II-ekbhGk_AT0YmjF69aCm0Uk1cNzvNplnxfhXwQyePknkIGVS1UFkUy0WDOV3myIx1P8a33YJrgTM4ff249CF8rXK0YNfEBMix4BzNKQbr0lTQbWX1pQMNZVWTRNmS-PE9hI4kYswh5ruse5KwiuoPsv3A","510.00","toyota",FALSE,"8.50",-122.4517869,"gloria","2015",37.7732442,"America/Los_Angeles",TRUE,"100006208391185","yaris",0.443954599453973
"53","80.00","https://www.getaround.com/images_server/blob/AMIfv97jPZ_BAVsOfjPtH7JTjfAdR_4E_B4o5UoDXyUEq1Bl88nYvmdLV0nnit8jLv32i6h0bgjaGp2VPDuoMfq4r2q5uMeD4N9chCH7Dn1LL0nLccXd77512zc7EU_FPjL6fUVskVnOBpdumo9FwunyG3dCf1An2A","480.00","jeep",FALSE,"8.00",-122.4491475,"ColeValleyJeep","2008",37.7666579,"America/Los_Angeles",TRUE,"100005707821185","liberty",0.452478906133166
