"","document.id","array.index","equipment.id","equipment.type","equipment.name","attributes.name","attributes.value","styles.id"
"1046",1,7,"10141382461","OTHER","Suspension","Front Stabilizer Bar","stabilizer bar",101413824
"1047",1,8,"10141382461","OTHER","Suspension","Front Spring Type","coil springs",101413824
"1048",1,9,"10141382461","OTHER","Suspension","Rear Stabilizer Bar","stabilizer bar",101413824
"1049",1,10,"10141382461","OTHER","Suspension","Front Suspension Type","double wishbone",101413824
"1050",1,1,"10141382463","OTHER","Specifications","Ege Highway Mpg","31",101413824
"1051",1,2,"10141382463","OTHER","Specifications","Epa Combined Mpg","24",101413824
"1052",1,3,"10141382463","OTHER","Specifications","Epa City Mpg","20",101413824
"1053",1,4,"10141382463","OTHER","Specifications","Curb Weight","3933",101413824
"1054",1,5,"10141382463","OTHER","Specifications","Turning Diameter","40.5",101413824
"1055",1,6,"10141382463","OTHER","Specifications","Epa Highway Mpg","31",101413824
"1056",1,7,"10141382463","OTHER","Specifications","Tco Curb Weight","3933",101413824
"1057",1,8,"10141382463","OTHER","Specifications","Ege Combined Mpg","24",101413824
"1058",1,9,"10141382463","OTHER","Specifications","Fuel Capacity","18.5",101413824
"1059",1,10,"10141382463","OTHER","Specifications","Ege City Mpg","20",101413824
"1060",1,1,"10141382464","OTHER","Brake System","Rear Brake Type","disc",101413824
"1061",1,2,"10141382464","OTHER","Brake System","Electronic Brakeforce Distribution","electronic brakeforce distribution",101413824
"1062",1,3,"10141382464","OTHER","Brake System","Front Brake Diameter","12.3",101413824
"1063",1,4,"10141382464","OTHER","Brake System","Front Brake Type","ventilated disc",101413824
"1064",1,5,"10141382464","OTHER","Brake System","Antilock Braking System","4-wheel ABS",101413824
"1065",1,6,"10141382464","OTHER","Brake System","Braking Assist","braking assist",101413824
"1066",1,7,"10141382464","OTHER","Brake System","Rear Brake Diameter","12.2",101413824
"1067",1,1,"10141382465","OTHER","Drive Type","Driven Wheels","front wheel drive",101413824
"1068",1,1,"10141382466","OTHER","Misc. Interior Features","Cruise Control","cruise control",101413824
"1069",1,2,"10141382466","OTHER","Misc. Interior Features","Floor Mats","floor mats",101413824
"1070",1,3,"10141382466","OTHER","Misc. Interior Features","Universal Remote Transmitter","universal remote transmitter",101413824
"1071",1,4,"10141382466","OTHER","Misc. Interior Features","2nd Row Floor Mats","rear floor mats",101413824
"1072",1,5,"10141382466","OTHER","Misc. Interior Features","Cargo Area Light","trunk light",101413824
"1073",1,6,"10141382466","OTHER","Misc. Interior Features","Reading Lights","front and rear reading lights",101413824
"1074",1,7,"10141382466","OTHER","Misc. Interior Features","Retained Accessory Power","retained accessory power",101413824
"1075",1,8,"10141382466","OTHER","Misc. Interior Features","Floor Mat Material","carpet",101413824
"1076",1,1,"10141382468","OTHER","Driver Seat","Height Adjustable Driver Seat","height adjustable",101413824
"1077",1,2,"10141382468","OTHER","Driver Seat","Driver Seat Adjustable Lumbar","power adjustable lumbar support",101413824
"1078",1,3,"10141382468","OTHER","Driver Seat","Number Of Driver Seat Power Adjustments","8",101413824
"1079",1,4,"10141382468","OTHER","Driver Seat","Heated Driver Seat","multi-level heating",101413824
"1080",1,1,"10141382469","OTHER","Security","Engine Immobilizer","engine immobilizer",101413824
"1081",1,2,"10141382469","OTHER","Security","Power Door Locks","hands-free entry",101413824
"1082",1,3,"10141382469","OTHER","Security","Anti Theft Alarm System","remote anti-theft alarm system",101413824
"1083",1,4,"10141382469","OTHER","Security","2 Stage Unlocking","remote 2-stage unlocking",101413824
"1084",1,1,"10141382471","OTHER","Airbags","Head Airbags","front and rear",101413824
"1085",1,2,"10141382471","OTHER","Airbags","Passenger Airbag Deactivation","occupant sensing deactivation",101413824
"1086",1,3,"10141382471","OTHER","Airbags","Side Airbags","dual front",101413824
"1087",1,4,"10141382471","OTHER","Airbags","Knee Airbags","driver only",101413824
"1088",1,5,"10141382471","OTHER","Airbags","Passenger Airbag","Standard",101413824
"1089",1,6,"10141382471","OTHER","Airbags","Depowered Airbags","Standard",101413824
"1090",1,1,"10141382472","OTHER","2nd Row Seats","2nd Row Seat Type","bench",101413824
"1091",1,2,"10141382472","OTHER","2nd Row Seats","Adjustable 2nd Row Headrests","height adjustable headrests",101413824
"1092",1,3,"10141382472","OTHER","2nd Row Seats","Number Of 2nd Row Headrests","3",101413824
"1093",1,4,"10141382472","OTHER","2nd Row Seats","2nd Row Center Armrest","folding with storage and pass-thru",101413824
"1094",1,1,"200374621","TELEMATICS","AcuraLink","Vehicle Collision Notification","Vehicle Collision Notification",101413824
"1095",1,2,"200374621","TELEMATICS","AcuraLink","Vehicle Locator","Vehicle locator",101413824
"1096",1,3,"200374621","TELEMATICS","AcuraLink","Sent To Navigation Function","Sent-to Navigation Function",101413824
"1097",1,4,"200374621","TELEMATICS","AcuraLink","Poi Search","POI Search",101413824
"1098",1,5,"200374621","TELEMATICS","AcuraLink","Stolen Vehicle Tracking/assistance","Stolen Vehicle Tracking/Assistance",101413824
"1099",1,6,"200374621","TELEMATICS","AcuraLink","Remote Door Unlock","Remote Door Unlock",101413824
"1100",1,7,"200374621","TELEMATICS","AcuraLink","Destination Guidance (turn By Turn Navigation)","Destination guidance (also Turn-by-Turn Navigation)",101413824
"1101",1,8,"200374621","TELEMATICS","AcuraLink","Airbag Deployment Notification","Airbag Deployment Notification",101413824
"1102",1,9,"200374621","TELEMATICS","AcuraLink","Destination Download","Destination Download",101413824
"1103",1,10,"200374621","TELEMATICS","AcuraLink","Text Message/memo Display","Text Message/Memo Display",101413824
"1104",1,11,"200374621","TELEMATICS","AcuraLink","Dealer Service Contact","Dealer Service contact",101413824
"1105",1,12,"200374621","TELEMATICS","AcuraLink","Traffic Information","Traffic Information",101413824
"1106",1,13,"200374621","TELEMATICS","AcuraLink","Vehicle Diagnostics","Vehicle Diagnostics",101413824
"1107",1,14,"200374621","TELEMATICS","AcuraLink","Weather Information","Weather Information",101413824
"1108",1,15,"200374621","TELEMATICS","AcuraLink","Customer Relations/vehicle Information","Customer Relations/Vehicle Information",101413824
"1109",1,16,"200374621","TELEMATICS","AcuraLink","Remote Door Lock","Remote Door Lock",101413824
"1110",1,1,"200464628","WHEELS","18 Base, W/Nav","Rim Type","alloy",101413824
"1111",1,2,"200464628","WHEELS","18 Base, W/Nav","Rear Wheel Diameter","18",101413824
"1112",1,3,"200464628","WHEELS","18 Base, W/Nav","Rear Wheel Width","8.0",101413824
"1113",1,1,"200464630","AUDIO_SYSTEM","Base, W/Nav","Hard Drive","built-in hard drive",101413824
"1114",1,2,"200464630","AUDIO_SYSTEM","Base, W/Nav","Total Number Of Speakers","10",101413824
"1115",1,3,"200464630","AUDIO_SYSTEM","Base, W/Nav","Cd Player","single CD/DVD",101413824
"1116",1,4,"200464630","AUDIO_SYSTEM","Base, W/Nav","Cd Mp3 Playback","CD MP3 Playback",101413824
"1117",1,5,"200464630","AUDIO_SYSTEM","Base, W/Nav","Speed Sensitive Volume Control","speed sensitive volume control",101413824
"1118",1,6,"200464630","AUDIO_SYSTEM","Base, W/Nav","Radio","AM/FM HD Radio",101413824
"1119",1,7,"200464630","AUDIO_SYSTEM","Base, W/Nav","Satellite Radio","satellite radio",101413824
"1120",1,8,"200464630","AUDIO_SYSTEM","Base, W/Nav","Watts","404",101413824
"1121",1,9,"200464630","AUDIO_SYSTEM","Base, W/Nav","Surround Audio","surround audio",101413824
"1122",1,10,"200464630","AUDIO_SYSTEM","Base, W/Nav","Months Of Provided Satellite Radio Service","3",101413824
"1123",1,11,"200464630","AUDIO_SYSTEM","Base, W/Nav","Subwoofer","1",101413824
"1124",1,12,"200464630","AUDIO_SYSTEM","Base, W/Nav","Digital Audio Input","auxiliary audio input and USB with external media control",101413824
"1125",1,13,"200464630","AUDIO_SYSTEM","Base, W/Nav","Antenna Type","mast",101413824
"1126",1,14,"200464630","AUDIO_SYSTEM","Base, W/Nav","Usb Connection","USB connection",101413824
"1127",1,15,"200464630","AUDIO_SYSTEM","Base, W/Nav","Dvd Audio","DVD-Audio",101413824
"1128",1,16,"200464630","AUDIO_SYSTEM","Base, W/Nav","Consumer Generic Feature 0","Aux Audio Inputs",101413824
"1129",1,17,"200464630","AUDIO_SYSTEM","Base, W/Nav","Consumer Generic Feature 1","USB Inputs",101413824
"1130",1,1,"200464634","TIRES","18""","Rear Tire Width","245",101413824
"1131",1,2,"200464634","TIRES","18""","Rear Tire Prefix","P",101413824
"1132",1,3,"200464634","TIRES","18""","Tire Type","all season",101413824
"1133",1,4,"200464634","TIRES","18""","Rear Tire Diameter","18",101413824
"1134",1,5,"200464634","TIRES","18""","Rear Tire Profile","45",101413824
"1135",1,1,"200464640","WARRANTY","Basic, 4 Years, 50000/L Miles","Warranty Maximum Mileage","50000",101413824
"1136",1,2,"200464640","WARRANTY","Basic, 4 Years, 50000/L Miles","Warranty End Date","09-Sep-2099",101413824
"1137",1,3,"200464640","WARRANTY","Basic, 4 Years, 50000/L Miles","Warranty Start Date","08-Mar-2013",101413824
"1138",1,4,"200464640","WARRANTY","Basic, 4 Years, 50000/L Miles","Warranty Miles Limited/unlimited","L",101413824
"1139",1,5,"200464640","WARRANTY","Basic, 4 Years, 50000/L Miles","Warranty Years Limited/unlimited","L",101413824
"1140",1,6,"200464640","WARRANTY","Basic, 4 Years, 50000/L Miles","Warranty Maximum Years","4",101413824
"1141",1,7,"200464640","WARRANTY","Basic, 4 Years, 50000/L Miles","Warranty Type","Basic",101413824
"1142",1,1,"200464641","WARRANTY","Drivetrain, 6 Years, 70000/L Miles","Warranty Maximum Mileage","70000",101413824
"1143",1,2,"200464641","WARRANTY","Drivetrain, 6 Years, 70000/L Miles","Warranty End Date","09-Sep-2099",101413824
"1144",1,3,"200464641","WARRANTY","Drivetrain, 6 Years, 70000/L Miles","Warranty Start Date","08-Mar-2013",101413824
"1145",1,4,"200464641","WARRANTY","Drivetrain, 6 Years, 70000/L Miles","Warranty Miles Limited/unlimited","L",101413824
"1146",1,5,"200464641","WARRANTY","Drivetrain, 6 Years, 70000/L Miles","Warranty Years Limited/unlimited","L",101413824
"1147",1,6,"200464641","WARRANTY","Drivetrain, 6 Years, 70000/L Miles","Warranty Maximum Years","6",101413824
"1148",1,7,"200464641","WARRANTY","Drivetrain, 6 Years, 70000/L Miles","Warranty Type","Drivetrain",101413824
"1149",1,1,"200464642","WARRANTY","Roadside, 4 Years, 50000/L Miles","Warranty Maximum Mileage","50000",101413824
"1150",1,2,"200464642","WARRANTY","Roadside, 4 Years, 50000/L Miles","Warranty End Date","09-Sep-2099",101413824
"1151",1,3,"200464642","WARRANTY","Roadside, 4 Years, 50000/L Miles","Warranty Start Date","08-Mar-2013",101413824
"1152",1,4,"200464642","WARRANTY","Roadside, 4 Years, 50000/L Miles","Warranty Miles Limited/unlimited","L",101413824
"1153",1,5,"200464642","WARRANTY","Roadside, 4 Years, 50000/L Miles","Warranty Years Limited/unlimited","L",101413824
"1154",1,6,"200464642","WARRANTY","Roadside, 4 Years, 50000/L Miles","Warranty Maximum Years","4",101413824
"1155",1,7,"200464642","WARRANTY","Roadside, 4 Years, 50000/L Miles","Warranty Type","Roadside",101413824
"1156",1,1,"200464643","WARRANTY","Rust, 5 Years,  /U Miles","Warranty End Date","09-Sep-2099",101413824
"1157",1,2,"200464643","WARRANTY","Rust, 5 Years,  /U Miles","Warranty Start Date","08-Mar-2013",101413824
"1158",1,3,"200464643","WARRANTY","Rust, 5 Years,  /U Miles","Warranty Miles Limited/unlimited","U",101413824
"1159",1,4,"200464643","WARRANTY","Rust, 5 Years,  /U Miles","Warranty Years Limited/unlimited","L",101413824
"1160",1,5,"200464643","WARRANTY","Rust, 5 Years,  /U Miles","Warranty Maximum Years","5",101413824
"1161",1,6,"200464643","WARRANTY","Rust, 5 Years,  /U Miles","Warranty Type","Rust",101413824
"1162",1,1,"10066820610","OTHER","Cargo Dimensions","Cargo Capacity, All Seats In Place","13.2",100668206
"1163",1,1,"10066820611","OTHER","Mobile Connectivity","Phone","pre-wired for phone",100668206
"1164",1,2,"10066820611","OTHER","Mobile Connectivity","Bluetooth","Bluetooth",100668206
"1165",1,1,"10066820613","OTHER","Instrumentation","Electroluminescent Instrumentation","electroluminescent instrumentation",100668206
"1166",1,2,"10066820613","OTHER","Instrumentation","External Temperature Gauge","external temperature display",100668206
"1167",1,3,"10066820613","OTHER","Instrumentation","Low Fuel Level Indicator","low fuel level",100668206
"1168",1,4,"10066820613","OTHER","Instrumentation","Tachometer","tachometer",100668206
"1169",1,5,"10066820613","OTHER","Instrumentation","Trip Computer","trip computer",100668206
"1170",1,6,"10066820613","OTHER","Instrumentation","Clock","clock",100668206
"1171",1,1,"10066820614","OTHER","Doors","Number Of Doors","4",100668206
"1172",1,1,"10066820615","OTHER","Exterior Lights","Front Fog Lights","front fog/driving lights",100668206
"1173",1,2,"10066820615","OTHER","Exterior Lights","Headlights Auto Delay","auto delay off",100668206
"1174",1,3,"10066820615","OTHER","Exterior Lights","Xenon Headlights","xenon high intensity discharge",100668206
"1175",1,1,"10066820618","OTHER","Front Passenger Seat","Heated Passenger Seat","multi-level heating",100668206
"1176",1,2,"10066820618","OTHER","Front Passenger Seat","Number Of Passenger Seat Power Adjustments","4",100668206
"1177",1,1,"10066820619","MIRRORS","Mirrors","Auto Dimming Rearview Mirror","electrochromatic",100668206
"1178",1,2,"10066820619","MIRRORS","Mirrors","1st Row Vanity Mirrors","dual illuminated vanity mirrors",100668206
"1179",1,3,"10066820619","MIRRORS","Mirrors","Passenger Side Mirror Adjustment","power",100668206
"1180",1,4,"10066820619","MIRRORS","Mirrors","Turn Signal Side Mirrors","turn signal in mirrors",100668206
"1181",1,5,"10066820619","MIRRORS","Mirrors","Exterior Mirror Adjustment","power",100668206
"1182",1,6,"10066820619","MIRRORS","Mirrors","Heated Exterior Mirrors","heated",100668206
"1183",1,7,"10066820619","MIRRORS","Mirrors","Heated Passenger Side Mirror","heated",100668206
"1184",1,1,"10066820620","OTHER","Steering","Power Steering","speed-proportional power steering",100668206
"1185",1,1,"10066820621","OTHER","1st Row Seats","1st Row Seat Type","sport",100668206
"1186",1,2,"10066820621","OTHER","1st Row Seats","Adjustable Seat Headrest","height adjustable headrests",100668206
"1187",1,3,"10066820621","OTHER","1st Row Seats","1st Row Upholstery","leather",100668206
"1188",1,4,"10066820621","OTHER","1st Row Seats","Number Of 1st Row Headrests","2",100668206
"1189",1,1,"10066820622","OTHER","Interior Dimensions","2nd Row Leg Room","34.2",100668206
"1190",1,2,"10066820622","OTHER","Interior Dimensions","1st Row Hip Room","54.4",100668206
"1191",1,3,"10066820622","OTHER","Interior Dimensions","2nd Row Shoulder Room","53.5",100668206
"1192",1,4,"10066820622","OTHER","Interior Dimensions","1st Row Leg Room","42.4",100668206
"1193",1,5,"10066820622","OTHER","Interior Dimensions","1st Row Head Room","37.8",100668206
"1194",1,6,"10066820622","OTHER","Interior Dimensions","2nd Row Head Room","37.3",100668206
"1195",1,7,"10066820622","OTHER","Interior Dimensions","2nd Row Hip Room","54.4",100668206
"1196",1,8,"10066820622","OTHER","Interior Dimensions","Epa Interior Volume","104.2",100668206
"1197",1,9,"10066820622","OTHER","Interior Dimensions","1st Row Shoulder Room","55.4",100668206
"1198",1,1,"10066820623","OTHER","Trunk","Emergency Trunk Release","interior trunk release",100668206
"1199",1,2,"10066820623","OTHER","Trunk","Remote Trunk Release","remote trunk release",100668206
"1200",1,1,"10066820625","OTHER","Power Outlets","Power Outlet(s)","12V",100668206
"1201",1,1,"10066820626","OTHER","Exterior Dimensions","Overall Width Without Mirrors","69.4",100668206
"1202",1,2,"10066820626","OTHER","Exterior Dimensions","Wheelbase","105.1",100668206
"1203",1,3,"10066820626","OTHER","Exterior Dimensions","Minimum Ground Clearance","4.3",100668206
"1204",1,4,"10066820626","OTHER","Exterior Dimensions","Overall Length","183.4",100668206
"1205",1,5,"10066820626","OTHER","Exterior Dimensions","Overall Height","57.3",100668206
"1206",1,6,"10066820626","OTHER","Exterior Dimensions","Rear Track","59.6",100668206
"1207",1,7,"10066820626","OTHER","Exterior Dimensions","Front Track","59.6",100668206
"1208",1,1,"10066820627","OTHER","Windows","Remote Window Operation","remote window operation",100668206
"1209",1,2,"10066820627","OTHER","Windows","Speed Sensitive Front Wipers","speed sensitive",100668206
"1210",1,3,"10066820627","OTHER","Windows","One Touch Windows","1",100668206
"1211",1,4,"10066820627","OTHER","Windows","Power Windows","power windows",100668206
"1212",1,5,"10066820627","OTHER","Windows","Intermittent Front Wipers","variable intermittent",100668206
"1213",1,6,"10066820627","OTHER","Windows","Rear Defogger","rear defogger",100668206
"1214",1,1,"10066820628","OTHER","Steering Wheel","Steering Wheel Adjustments","tilt and telescopic",100668206
"1215",1,2,"10066820628","OTHER","Steering Wheel","Cruise Controls On Steering Wheel","cruise controls",100668206
"1216",1,3,"10066820628","OTHER","Steering Wheel","Steering Wheel Trim","leather",100668206
"1217",1,4,"10066820628","OTHER","Steering Wheel","Audio Controls On Steering Wheel","audio controls",100668206
"1218",1,1,"10066820631","OTHER","Storage","Cupholders Location","front and rear",100668206
"1219",1,2,"10066820631","OTHER","Storage","Seatback Storage","front seatback storage",100668206
"1220",1,3,"10066820631","OTHER","Storage","Door Pockets Location","front",100668206
"1221",1,4,"10066820631","OTHER","Storage","Overhead Console","overhead console with storage",100668206
"1222",1,5,"10066820631","OTHER","Storage","Center Console","front console with storage",100668206
"1223",1,1,"10066820632","OTHER","Sunroof","Sunroof","power glass",100668206
"1224",1,1,"10066820633","OTHER","Seating Configuration","1st Row Seating Capacity","2",100668206
"1225",1,2,"10066820633","OTHER","Seating Configuration","2nd Row Seating Capacity","3",100668206
"1226",1,1,"10066820634","OTHER","Air Conditioning","Front Air Conditioning Zones","dual",100668206
"1227",1,2,"10066820634","OTHER","Air Conditioning","Front Air Conditioning","automatic climate control",100668206
"1228",1,3,"10066820634","OTHER","Air Conditioning","Rear Heat","rear ventilation ducts",100668206
"1229",1,4,"10066820634","OTHER","Air Conditioning","Air Filtration","interior air filtration",100668206
"1230",1,1,"10066820636","OTHER","Seatbelts","Seatbelt Pretensioners","front",100668206
"1231",1,2,"10066820636","OTHER","Seatbelts","Seatbelt Force Limiters","front",100668206
"1232",1,3,"10066820636","OTHER","Seatbelts","2nd Row Center Seatbelt","3-point belt",100668206
"1233",1,1,"10066820637","OTHER","Suspension","Independent Suspension","four-wheel",100668206
"1234",1,2,"10066820637","OTHER","Suspension","Rear Suspension Type","multi-link",100668206
"1235",1,3,"10066820637","OTHER","Suspension","Front Suspension Type","double wishbone",100668206
"1236",1,1,"10066820638","OTHER","Specifications","Ege Highway Mpg","28",100668206
"1237",1,2,"10066820638","OTHER","Specifications","Epa Combined Mpg","23",100668206
"1238",1,3,"10066820638","OTHER","Specifications","Epa City Mpg","20",100668206
"1239",1,4,"10066820638","OTHER","Specifications","Curb Weight","3345",100668206
"1240",1,5,"10066820638","OTHER","Specifications","Turning Diameter","40.0",100668206
"1241",1,6,"10066820638","OTHER","Specifications","Epa Highway Mpg","28",100668206
"1242",1,7,"10066820638","OTHER","Specifications","Tco Curb Weight","3345",100668206
"1243",1,8,"10066820638","OTHER","Specifications","Ege Combined Mpg","23",100668206
"1244",1,9,"10066820638","OTHER","Specifications","Fuel Capacity","17.1",100668206
"1245",1,10,"10066820638","OTHER","Specifications","Ege City Mpg","20",100668206
"1246",1,1,"10066820639","OTHER","Brake System","Rear Brake Width","0.4",100668206
"1247",1,2,"10066820639","OTHER","Brake System","Front Brake Width","1.1",100668206
"1248",1,3,"10066820639","OTHER","Brake System","Rear Brake Type","disc",100668206
"1249",1,4,"10066820639","OTHER","Brake System","Electronic Brakeforce Distribution","electronic brakeforce distribution",100668206
"1250",1,5,"10066820639","OTHER","Brake System","Front Brake Diameter","11.8",100668206
"1251",1,6,"10066820639","OTHER","Brake System","Front Brake Type","ventilated disc",100668206
"1252",1,7,"10066820639","OTHER","Brake System","Antilock Braking System","4-wheel ABS",100668206
"1253",1,8,"10066820639","OTHER","Brake System","Braking Assist","braking assist",100668206
"1254",1,9,"10066820639","OTHER","Brake System","Rear Brake Diameter","10.2",100668206
"1255",1,1,"10066820640","OTHER","Drive Type","Driven Wheels","front wheel drive",100668206
"1256",1,1,"10066820641","OTHER","Misc. Interior Features","Cruise Control","cruise control",100668206
"1257",1,2,"10066820641","OTHER","Misc. Interior Features","Floor Mats","floor mats",100668206
"1258",1,3,"10066820641","OTHER","Misc. Interior Features","Universal Remote Transmitter","universal remote transmitter",100668206
"1259",1,4,"10066820641","OTHER","Misc. Interior Features","2nd Row Floor Mats","rear floor mats",100668206
"1260",1,5,"10066820641","OTHER","Misc. Interior Features","Cargo Area Light","trunk light",100668206
"1261",1,6,"10066820641","OTHER","Misc. Interior Features","Reading Lights","front reading lights",100668206
"1262",1,7,"10066820641","OTHER","Misc. Interior Features","Retained Accessory Power","retained accessory power",100668206
"1263",1,8,"10066820641","OTHER","Misc. Interior Features","Floor Mat Material","carpet",100668206
"1264",1,1,"10066820643","OTHER","Driver Seat","Number Of Driver Seat Manual Adjustments","2",100668206
"1265",1,2,"10066820643","OTHER","Driver Seat","Height Adjustable Driver Seat","height adjustable",100668206
"1266",1,3,"10066820643","OTHER","Driver Seat","Driver Seat Adjustable Lumbar","manual adjustable lumbar support",100668206
"1267",1,4,"10066820643","OTHER","Driver Seat","Number Of Driver Seat Power Adjustments","8",100668206
"1268",1,5,"10066820643","OTHER","Driver Seat","Number Of Memorized Driver Seat Settings","2",100668206
"1269",1,6,"10066820643","OTHER","Driver Seat","Heated Driver Seat","multi-level heating",100668206
"1270",1,1,"10066820644","OTHER","Security","Engine Immobilizer","engine immobilizer",100668206
"1271",1,2,"10066820644","OTHER","Security","Power Door Locks","remote keyless power door locks",100668206
"1272",1,3,"10066820644","OTHER","Security","Anti Theft Alarm System","remote anti-theft alarm system",100668206
"1273",1,4,"10066820644","OTHER","Security","2 Stage Unlocking","remote 2-stage unlocking",100668206
"1274",1,1,"10066820646","OTHER","Airbags","Head Airbags","front and rear",100668206
"1275",1,2,"10066820646","OTHER","Airbags","Passenger Airbag Deactivation","occupant sensing deactivation",100668206
"1276",1,3,"10066820646","OTHER","Airbags","Side Airbags","dual front",100668206
"1277",1,4,"10066820646","OTHER","Airbags","Passenger Airbag","Standard",100668206
"1278",1,5,"10066820646","OTHER","Airbags","Depowered Airbags","Standard",100668206
"1279",1,1,"10066820647","OTHER","2nd Row Seats","Folding 2nd Row","split folding",100668206
"1280",1,2,"10066820647","OTHER","2nd Row Seats","2nd Row Seat Type","bench",100668206
"1281",1,3,"10066820647","OTHER","2nd Row Seats","Adjustable 2nd Row Headrests","height adjustable headrests",100668206
"1282",1,4,"10066820647","OTHER","2nd Row Seats","Number Of 2nd Row Headrests","2",100668206
"1283",1,5,"10066820647","OTHER","2nd Row Seats","2nd Row Center Armrest","folding with storage and pass-thru",100668206
"1284",1,1,"200193842","WARRANTY","Warranty","Warranty Maximum Mileage","50000",100668206
"1285",1,2,"200193842","WARRANTY","Warranty","Warranty Miles Limited/unlimited","L",100668206
"1286",1,3,"200193842","WARRANTY","Warranty","Warranty Years Limited/unlimited","L",100668206
"1287",1,4,"200193842","WARRANTY","Warranty","Warranty Maximum Years","4",100668206
"1288",1,5,"200193842","WARRANTY","Warranty","Warranty Type","Basic",100668206
"1289",1,1,"200193843","WARRANTY","Warranty","Warranty Maximum Mileage","70000",100668206
"1290",1,2,"200193843","WARRANTY","Warranty","Warranty Miles Limited/unlimited","L",100668206
"1291",1,3,"200193843","WARRANTY","Warranty","Warranty Years Limited/unlimited","L",100668206
"1292",1,4,"200193843","WARRANTY","Warranty","Warranty Maximum Years","6",100668206
"1293",1,5,"200193843","WARRANTY","Warranty","Warranty Type","Drivetrain",100668206
"1294",1,1,"200193844","WARRANTY","Warranty","Warranty Maximum Mileage","50000",100668206
"1295",1,2,"200193844","WARRANTY","Warranty","Warranty Miles Limited/unlimited","L",100668206
"1296",1,3,"200193844","WARRANTY","Warranty","Warranty Years Limited/unlimited","L",100668206
"1297",1,4,"200193844","WARRANTY","Warranty","Warranty Maximum Years","4",100668206
"1298",1,5,"200193844","WARRANTY","Warranty","Warranty Type","Roadside",100668206
"1299",1,1,"200193845","WARRANTY","Warranty","Warranty Comments","Prior to 6/30/2005 Rust coverage was 5 Year Unlimited Miles",100668206
"1300",1,2,"200193845","WARRANTY","Warranty","Warranty Miles Limited/unlimited","U",100668206
"1301",1,3,"200193845","WARRANTY","Warranty","Warranty Years Limited/unlimited","L",100668206
"1302",1,4,"200193845","WARRANTY","Warranty","Warranty Maximum Years","5",100668206
"1303",1,5,"200193845","WARRANTY","Warranty","Warranty Type","Rust",100668206
"1304",1,1,"200193849","AUDIO_SYSTEM","Audio System","Total Number Of Speakers","8",100668206
"1305",1,2,"200193849","AUDIO_SYSTEM","Audio System","Digital Audio Input","auxiliary audio input",100668206
"1306",1,3,"200193849","AUDIO_SYSTEM","Audio System","Antenna Type","element",100668206
"1307",1,4,"200193849","AUDIO_SYSTEM","Audio System","Cd Player","6 CD player",100668206
"1308",1,5,"200193849","AUDIO_SYSTEM","Audio System","Radio","AM/FM",100668206
"1309",1,6,"200193849","AUDIO_SYSTEM","Audio System","Satellite Radio","satellite radio",100668206
"1310",1,7,"200193849","AUDIO_SYSTEM","Audio System","Watts","360",100668206
"1311",1,8,"200193849","AUDIO_SYSTEM","Audio System","Subwoofer","2",100668206
"1312",1,9,"200193849","AUDIO_SYSTEM","Audio System","Consumer Generic Feature 0","Aux Audio Inputs",100668206
"1313",1,1,"200193850","TIRES","Tires","Rear Tire Width","215",100668206
"1314",1,2,"200193850","TIRES","Tires","Rear Tire Prefix","P",100668206
"1315",1,3,"200193850","TIRES","Tires","Tire Type","all season",100668206
"1316",1,4,"200193850","TIRES","Tires","Rear Tire Diameter","17",100668206
"1317",1,5,"200193850","TIRES","Tires","Rear Tire Profile","50",100668206
"1318",1,6,"200193850","TIRES","Tires","Rear Tire Speed Rating","V",100668206
"1319",1,1,"200193851","WHEELS","Wheels","Rim Type","alloy",100668206
"1320",1,2,"200193851","WHEELS","Wheels","Rear Wheel Diameter","17",100668206
"1321",1,3,"200193851","WHEELS","Wheels","Rear Wheel Width","7.0",100668206
"1322",1,1,"10114798510","OTHER","Cargo Dimensions","Cargo Capacity, All Seats In Place","12.6",101147985
"1323",1,1,"10114798511","OTHER","Mobile Connectivity","Phone","pre-wired for phone",101147985
"1324",1,2,"10114798511","OTHER","Mobile Connectivity","Bluetooth","Bluetooth",101147985
"1325",1,1,"10114798513","OTHER","Instrumentation","Electroluminescent Instrumentation","electroluminescent instrumentation",101147985
"1326",1,2,"10114798513","OTHER","Instrumentation","External Temperature Gauge","external temperature display",101147985
"1327",1,3,"10114798513","OTHER","Instrumentation","Compass","compass",101147985
"1328",1,4,"10114798513","OTHER","Instrumentation","Tire Pressure Monitoring System","tire pressure monitoring",101147985
"1329",1,5,"10114798513","OTHER","Instrumentation","Low Fuel Level Indicator","low fuel level",101147985
"1330",1,6,"10114798513","OTHER","Instrumentation","Tachometer","tachometer",101147985
"1331",1,7,"10114798513","OTHER","Instrumentation","Trip Computer","trip computer",101147985
"1332",1,8,"10114798513","OTHER","Instrumentation","Clock","clock",101147985
"1333",1,1,"10114798514","OTHER","Doors","Number Of Doors","4",101147985
"1334",1,1,"10114798515","OTHER","Exterior Lights","Front Fog Lights","front fog/driving lights",101147985
"1335",1,2,"10114798515","OTHER","Exterior Lights","Headlights Auto Delay","auto delay off",101147985
"1336",1,3,"10114798515","OTHER","Exterior Lights","Daytime Running Lights","daytime running lights",101147985
"1337",1,4,"10114798515","OTHER","Exterior Lights","Xenon Headlights","xenon high intensity discharge",101147985
